instant,dateday,season,year,month,hour,holiday,day_of_week,workingday,weather_situation,temp,atemp,humidity,casual,registered,count,humidity_category
2386,2011-04-14,Summer,2011,Apr,7,0,Thu,1,Clear,0.38,0.3939,6600.0,11,182,193,Terlalu Lembab
2387,2011-04-14,Summer,2011,Apr,8,0,Thu,1,Clear,0.42,0.4242,5799.999999999999,21,316,337,Terlalu Lembab
2388,2011-04-14,Summer,2011,Apr,9,0,Thu,1,Clear,0.46,0.4545,5100.0,18,152,170,Terlalu Lembab
2389,2011-04-14,Summer,2011,Apr,10,0,Thu,1,Clear,0.5,0.4848,5100.0,21,68,89,Terlalu Lembab
2390,2011-04-14,Summer,2011,Apr,11,0,Thu,1,Clear,0.52,0.5,4500.0,28,87,115,Terlalu Lembab
2391,2011-04-14,Summer,2011,Apr,12,0,Thu,1,Clear,0.54,0.5152,4200.0,35,110,145,Terlalu Lembab
2392,2011-04-14,Summer,2011,Apr,13,0,Thu,1,Clear,0.56,0.5303,3700.0,38,121,159,Terlalu Lembab
2393,2011-04-14,Summer,2011,Apr,14,0,Thu,1,Clear,0.56,0.5303,3500.0,36,101,137,Terlalu Lembab
2394,2011-04-14,Summer,2011,Apr,15,0,Thu,1,Clear,0.6,0.6212,3100.0,57,85,142,Terlalu Lembab
2395,2011-04-14,Summer,2011,Apr,16,0,Thu,1,Clear,0.6,0.6061,2600.0,49,153,202,Terlalu Lembab
2396,2011-04-14,Summer,2011,Apr,17,0,Thu,1,Clear,0.6,0.6061,2800.0000000000005,50,338,388,Terlalu Lembab
2397,2011-04-14,Summer,2011,Apr,18,0,Thu,1,Clear,0.56,0.5303,3000.0,47,290,337,Terlalu Lembab
2398,2011-04-14,Summer,2011,Apr,19,0,Thu,1,Clear,0.54,0.5152,3200.0,37,222,259,Terlalu Lembab
2399,2011-04-14,Summer,2011,Apr,20,0,Thu,1,Clear,0.5,0.4848,5100.0,22,147,169,Terlalu Lembab
2400,2011-04-14,Summer,2011,Apr,21,0,Thu,1,Clear,0.46,0.4545,6300.0,19,126,145,Terlalu Lembab
2401,2011-04-14,Summer,2011,Apr,22,0,Thu,1,Clear,0.48,0.4697,5500.000000000001,22,82,104,Terlalu Lembab
2402,2011-04-14,Summer,2011,Apr,23,0,Thu,1,Clear,0.46,0.4545,5900.0,7,40,47,Terlalu Lembab
2403,2011-04-15,Summer,2011,Apr,0,1,Fri,0,Clear,0.44,0.4394,6700.0,6,21,27,Terlalu Lembab
2404,2011-04-15,Summer,2011,Apr,1,1,Fri,0,Clear,0.44,0.4394,6200.0,6,9,15,Terlalu Lembab
2405,2011-04-15,Summer,2011,Apr,2,1,Fri,0,Clear,0.4,0.4091,7600.0,8,10,18,Terlalu Lembab
2406,2011-04-15,Summer,2011,Apr,3,1,Fri,0,Clear,0.4,0.4091,7600.0,0,3,3,Terlalu Lembab
2407,2011-04-15,Summer,2011,Apr,4,1,Fri,0,Clear,0.38,0.3939,8200.0,0,3,3,Terlalu Lembab
2408,2011-04-15,Summer,2011,Apr,5,1,Fri,0,Clear,0.36,0.3636,8100.0,2,11,13,Terlalu Lembab
2409,2011-04-15,Summer,2011,Apr,6,1,Fri,0,Clear,0.36,0.3636,8100.0,5,42,47,Terlalu Lembab
2410,2011-04-15,Summer,2011,Apr,7,1,Fri,0,Clear,0.4,0.4091,7100.0,10,139,149,Terlalu Lembab
2411,2011-04-15,Summer,2011,Apr,8,1,Fri,0,Clear,0.44,0.4394,6200.0,21,279,300,Terlalu Lembab
2412,2011-04-15,Summer,2011,Apr,9,1,Fri,0,Clear,0.5,0.4848,5500.000000000001,16,162,178,Terlalu Lembab
2413,2011-04-15,Summer,2011,Apr,10,1,Fri,0,Clear,0.5,0.4848,5500.000000000001,31,91,122,Terlalu Lembab
2414,2011-04-15,Summer,2011,Apr,11,1,Fri,0,Clear,0.52,0.5,5500.000000000001,41,95,136,Terlalu Lembab
2415,2011-04-15,Summer,2011,Apr,12,1,Fri,0,Clear,0.52,0.5,5500.000000000001,45,155,200,Terlalu Lembab
2416,2011-04-15,Summer,2011,Apr,13,1,Fri,0,Clear,0.54,0.5152,5200.0,47,133,180,Terlalu Lembab
2417,2011-04-15,Summer,2011,Apr,14,1,Fri,0,Clear,0.54,0.5152,5200.0,57,106,163,Terlalu Lembab
2418,2011-04-15,Summer,2011,Apr,15,1,Fri,0,Clear,0.54,0.5152,5200.0,50,112,162,Terlalu Lembab
2419,2011-04-15,Summer,2011,Apr,16,1,Fri,0,Clear,0.52,0.5,5500.000000000001,70,173,243,Terlalu Lembab
2420,2011-04-15,Summer,2011,Apr,17,1,Fri,0,Misty,0.5,0.4848,6300.0,64,267,331,Terlalu Lembab
2421,2011-04-15,Summer,2011,Apr,18,1,Fri,0,Misty,0.46,0.4545,6700.0,47,216,263,Terlalu Lembab
2422,2011-04-15,Summer,2011,Apr,19,1,Fri,0,Clear,0.42,0.4242,7700.0,41,168,209,Terlalu Lembab
2423,2011-04-15,Summer,2011,Apr,20,1,Fri,0,Misty,0.4,0.4091,7600.0,26,92,118,Terlalu Lembab
2424,2011-04-15,Summer,2011,Apr,21,1,Fri,0,Misty,0.4,0.4091,7600.0,25,77,102,Terlalu Lembab
2425,2011-04-15,Summer,2011,Apr,22,1,Fri,0,Misty,0.38,0.3939,8200.0,16,64,80,Terlalu Lembab
2426,2011-04-15,Summer,2011,Apr,23,1,Fri,0,Misty,0.36,0.3485,8100.0,8,56,64,Terlalu Lembab
2427,2011-04-16,Summer,2011,Apr,0,0,Sat,0,Misty,0.36,0.3485,8100.0,7,36,43,Terlalu Lembab
2428,2011-04-16,Summer,2011,Apr,1,0,Sat,0,Misty,0.36,0.3333,8700.0,5,28,33,Terlalu Lembab
2429,2011-04-16,Summer,2011,Apr,2,0,Sat,0,Misty,0.36,0.3485,8700.0,5,19,24,Terlalu Lembab
2430,2011-04-16,Summer,2011,Apr,3,0,Sat,0,Misty,0.36,0.3485,8700.0,5,9,14,Terlalu Lembab
2431,2011-04-16,Summer,2011,Apr,4,0,Sat,0,Misty,0.36,0.3485,8700.0,1,4,5,Terlalu Lembab
2432,2011-04-16,Summer,2011,Apr,5,0,Sat,0,Misty,0.38,0.3939,8700.0,1,3,4,Terlalu Lembab
2433,2011-04-16,Summer,2011,Apr,6,0,Sat,0,Light_rainsnow,0.4,0.4091,8200.0,1,9,10,Terlalu Lembab
2434,2011-04-16,Summer,2011,Apr,7,0,Sat,0,Misty,0.4,0.4091,8200.0,3,18,21,Terlalu Lembab
2435,2011-04-16,Summer,2011,Apr,8,0,Sat,0,Light_rainsnow,0.4,0.4091,8700.0,7,38,45,Terlalu Lembab
2436,2011-04-16,Summer,2011,Apr,9,0,Sat,0,Light_rainsnow,0.4,0.4091,10000.0,2,27,29,Terlalu Lembab
2437,2011-04-16,Summer,2011,Apr,10,0,Sat,0,Light_rainsnow,0.42,0.4242,9400.0,1,21,22,Terlalu Lembab
2438,2011-04-16,Summer,2011,Apr,11,0,Sat,0,Light_rainsnow,0.42,0.4242,9400.0,4,27,31,Terlalu Lembab
2439,2011-04-16,Summer,2011,Apr,12,0,Sat,0,Misty,0.46,0.4545,8800.0,6,26,32,Terlalu Lembab
2440,2011-04-16,Summer,2011,Apr,13,0,Sat,0,Light_rainsnow,0.46,0.4545,9400.0,9,49,58,Terlalu Lembab
2441,2011-04-16,Summer,2011,Apr,14,0,Sat,0,Light_rainsnow,0.52,0.5,8300.0,14,49,63,Terlalu Lembab
2442,2011-04-16,Summer,2011,Apr,15,0,Sat,0,Light_rainsnow,0.52,0.5,8300.0,16,62,78,Terlalu Lembab
2443,2011-04-16,Summer,2011,Apr,16,0,Sat,0,Light_rainsnow,0.5,0.4848,8800.0,6,27,33,Terlalu Lembab
2444,2011-04-16,Summer,2011,Apr,17,0,Sat,0,Light_rainsnow,0.5,0.4848,8800.0,1,14,15,Terlalu Lembab
2445,2011-04-16,Summer,2011,Apr,18,0,Sat,0,Misty,0.5,0.4848,9400.0,6,32,38,Terlalu Lembab
2446,2011-04-16,Summer,2011,Apr,19,0,Sat,0,Misty,0.52,0.5,9400.0,9,62,71,Terlalu Lembab
2447,2011-04-16,Summer,2011,Apr,20,0,Sat,0,Light_rainsnow,0.44,0.4394,9400.0,4,49,53,Terlalu Lembab
2448,2011-04-16,Summer,2011,Apr,21,0,Sat,0,Misty,0.44,0.4394,9400.0,1,13,14,Terlalu Lembab
2449,2011-04-16,Summer,2011,Apr,22,0,Sat,0,Light_rainsnow,0.42,0.4242,10000.0,2,22,24,Terlalu Lembab
2450,2011-04-16,Summer,2011,Apr,23,0,Sat,0,Misty,0.44,0.4394,7700.0,5,30,35,Terlalu Lembab
2451,2011-04-17,Summer,2011,Apr,0,0,Sun,0,Misty,0.44,0.4394,7700.0,4,29,33,Terlalu Lembab
2452,2011-04-17,Summer,2011,Apr,1,0,Sun,0,Clear,0.42,0.4242,6700.0,6,25,31,Terlalu Lembab
2453,2011-04-17,Summer,2011,Apr,2,0,Sun,0,Clear,0.4,0.4091,6200.0,4,25,29,Terlalu Lembab
2454,2011-04-17,Summer,2011,Apr,3,0,Sun,0,Clear,0.4,0.4091,6600.0,12,13,25,Terlalu Lembab
2455,2011-04-17,Summer,2011,Apr,4,0,Sun,0,Clear,0.36,0.3636,7600.0,2,5,7,Terlalu Lembab
2456,2011-04-17,Summer,2011,Apr,5,0,Sun,0,Clear,0.36,0.3485,7100.0,2,1,3,Terlalu Lembab
2457,2011-04-17,Summer,2011,Apr,6,0,Sun,0,Clear,0.36,0.3182,6600.0,3,5,8,Terlalu Lembab
2458,2011-04-17,Summer,2011,Apr,7,0,Sun,0,Clear,0.36,0.3333,5000.0,2,14,16,Terlalu Lembab
2459,2011-04-17,Summer,2011,Apr,8,0,Sun,0,Clear,0.38,0.3939,4600.0,7,36,43,Terlalu Lembab
2460,2011-04-17,Summer,2011,Apr,9,0,Sun,0,Clear,0.4,0.4091,4300.0,31,71,102,Terlalu Lembab
2461,2011-04-17,Summer,2011,Apr,10,0,Sun,0,Clear,0.42,0.4242,4400.0,91,120,211,Terlalu Lembab
2462,2011-04-17,Summer,2011,Apr,11,0,Sun,0,Clear,0.46,0.4545,4100.0,119,185,304,Terlalu Lembab
2463,2011-04-17,Summer,2011,Apr,12,0,Sun,0,Clear,0.46,0.4545,3800.0,167,187,354,Terlalu Lembab
2464,2011-04-17,Summer,2011,Apr,13,0,Sun,0,Clear,0.5,0.4848,3400.0,181,162,343,Terlalu Lembab
2465,2011-04-17,Summer,2011,Apr,14,0,Sun,0,Clear,0.52,0.5,3400.0,170,191,361,Terlalu Lembab
2466,2011-04-17,Summer,2011,Apr,15,0,Sun,0,Clear,0.54,0.5152,3200.0,179,209,388,Terlalu Lembab
2467,2011-04-17,Summer,2011,Apr,16,0,Sun,0,Clear,0.54,0.5152,3000.0,161,182,343,Terlalu Lembab
2468,2011-04-17,Summer,2011,Apr,17,0,Sun,0,Clear,0.56,0.5303,3000.0,143,163,306,Terlalu Lembab
2469,2011-04-17,Summer,2011,Apr,18,0,Sun,0,Clear,0.56,0.5303,3000.0,102,175,277,Terlalu Lembab
2470,2011-04-17,Summer,2011,Apr,19,0,Sun,0,Clear,0.56,0.5303,3000.0,75,135,210,Terlalu Lembab
2471,2011-04-17,Summer,2011,Apr,20,0,Sun,0,Clear,0.52,0.5,3600.0,44,97,141,Terlalu Lembab
2472,2011-04-17,Summer,2011,Apr,21,0,Sun,0,Clear,0.5,0.4848,4200.0,13,70,83,Terlalu Lembab
2473,2011-04-17,Summer,2011,Apr,22,0,Sun,0,Clear,0.5,0.4848,3900.0,21,49,70,Terlalu Lembab
2474,2011-04-17,Summer,2011,Apr,23,0,Sun,0,Clear,0.44,0.4394,6700.0,19,37,56,Terlalu Lembab
2475,2011-04-18,Summer,2011,Apr,0,0,Mon,1,Clear,0.46,0.4545,4700.0,15,24,39,Terlalu Lembab
2476,2011-04-18,Summer,2011,Apr,1,0,Mon,1,Clear,0.46,0.4545,4700.0,11,8,19,Terlalu Lembab
2477,2011-04-18,Summer,2011,Apr,2,0,Mon,1,Clear,0.42,0.4242,6700.0,14,2,16,Terlalu Lembab
2478,2011-04-18,Summer,2011,Apr,3,0,Mon,1,Clear,0.42,0.4242,6200.0,6,1,7,Terlalu Lembab
2479,2011-04-18,Summer,2011,Apr,4,0,Mon,1,Clear,0.4,0.4091,8700.0,2,4,6,Terlalu Lembab
2480,2011-04-18,Summer,2011,Apr,5,0,Mon,1,Clear,0.4,0.4091,7600.0,0,16,16,Terlalu Lembab
2481,2011-04-18,Summer,2011,Apr,6,0,Mon,1,Clear,0.4,0.4091,8200.0,3,51,54,Terlalu Lembab
2482,2011-04-18,Summer,2011,Apr,7,0,Mon,1,Clear,0.46,0.4545,6300.0,12,156,168,Terlalu Lembab
2483,2011-04-18,Summer,2011,Apr,8,0,Mon,1,Clear,0.46,0.4545,6300.0,20,277,297,Terlalu Lembab
2484,2011-04-18,Summer,2011,Apr,9,0,Mon,1,Misty,0.5,0.4848,5500.000000000001,37,132,169,Terlalu Lembab
2485,2011-04-18,Summer,2011,Apr,10,0,Mon,1,Misty,0.52,0.5,5500.000000000001,41,68,109,Terlalu Lembab
2486,2011-04-18,Summer,2011,Apr,11,0,Mon,1,Misty,0.54,0.5152,5200.0,36,87,123,Terlalu Lembab
2487,2011-04-18,Summer,2011,Apr,12,0,Mon,1,Misty,0.56,0.5303,4900.0,60,124,184,Terlalu Lembab
2488,2011-04-18,Summer,2011,Apr,13,0,Mon,1,Misty,0.56,0.5303,4900.0,41,128,169,Terlalu Lembab
2489,2011-04-18,Summer,2011,Apr,14,0,Mon,1,Misty,0.58,0.5455,4900.0,49,95,144,Terlalu Lembab
2490,2011-04-18,Summer,2011,Apr,15,0,Mon,1,Misty,0.6,0.6212,4300.0,64,112,176,Terlalu Lembab
2491,2011-04-18,Summer,2011,Apr,16,0,Mon,1,Clear,0.6,0.6212,4600.0,40,165,205,Terlalu Lembab
2492,2011-04-18,Summer,2011,Apr,17,0,Mon,1,Clear,0.58,0.5455,4900.0,66,362,428,Terlalu Lembab
2493,2011-04-18,Summer,2011,Apr,18,0,Mon,1,Clear,0.64,0.6212,3100.0,41,321,362,Terlalu Lembab
2494,2011-04-18,Summer,2011,Apr,19,0,Mon,1,Clear,0.56,0.5303,4600.0,42,244,286,Terlalu Lembab
2495,2011-04-18,Summer,2011,Apr,20,0,Mon,1,Clear,0.6,0.6212,3300.0,29,136,165,Terlalu Lembab
2496,2011-04-18,Summer,2011,Apr,21,0,Mon,1,Clear,0.56,0.5303,3700.0,20,131,151,Terlalu Lembab
2497,2011-04-18,Summer,2011,Apr,22,0,Mon,1,Clear,0.52,0.5,5500.000000000001,9,81,90,Terlalu Lembab
2498,2011-04-18,Summer,2011,Apr,23,0,Mon,1,Clear,0.5,0.4848,5900.0,11,35,46,Terlalu Lembab
2499,2011-04-19,Summer,2011,Apr,0,0,Tue,1,Clear,0.5,0.4848,5500.000000000001,2,23,25,Terlalu Lembab
2500,2011-04-19,Summer,2011,Apr,1,0,Tue,1,Clear,0.46,0.4545,6300.0,5,2,7,Terlalu Lembab
2501,2011-04-19,Summer,2011,Apr,2,0,Tue,1,Clear,0.46,0.4545,6700.0,8,5,13,Terlalu Lembab
2502,2011-04-19,Summer,2011,Apr,3,0,Tue,1,Clear,0.48,0.4697,6300.0,0,3,3,Terlalu Lembab
2503,2011-04-19,Summer,2011,Apr,4,0,Tue,1,Clear,0.46,0.4545,6700.0,1,4,5,Terlalu Lembab
2504,2011-04-19,Summer,2011,Apr,5,0,Tue,1,Misty,0.46,0.4545,7200.0,1,17,18,Terlalu Lembab
2505,2011-04-19,Summer,2011,Apr,6,0,Tue,1,Misty,0.48,0.4697,6700.0,2,63,65,Terlalu Lembab
2506,2011-04-19,Summer,2011,Apr,7,0,Tue,1,Misty,0.52,0.5,5500.000000000001,22,166,188,Terlalu Lembab
2507,2011-04-19,Summer,2011,Apr,8,0,Tue,1,Misty,0.5,0.4848,6800.0,20,331,351,Terlalu Lembab
2508,2011-04-19,Summer,2011,Apr,9,0,Tue,1,Light_rainsnow,0.52,0.5,6300.0,23,139,162,Terlalu Lembab
2509,2011-04-19,Summer,2011,Apr,10,0,Tue,1,Misty,0.5,0.4848,7200.0,15,60,75,Terlalu Lembab
2510,2011-04-19,Summer,2011,Apr,11,0,Tue,1,Misty,0.54,0.5152,6800.0,19,53,72,Terlalu Lembab
2511,2011-04-19,Summer,2011,Apr,12,0,Tue,1,Misty,0.54,0.5152,6400.0,19,84,103,Terlalu Lembab
2512,2011-04-19,Summer,2011,Apr,13,0,Tue,1,Misty,0.54,0.5152,6800.0,26,103,129,Terlalu Lembab
2513,2011-04-19,Summer,2011,Apr,14,0,Tue,1,Misty,0.54,0.5152,6400.0,19,88,107,Terlalu Lembab
2514,2011-04-19,Summer,2011,Apr,15,0,Tue,1,Misty,0.54,0.5152,6500.0,44,83,127,Terlalu Lembab
2515,2011-04-19,Summer,2011,Apr,16,0,Tue,1,Clear,0.56,0.5303,5200.0,30,162,192,Terlalu Lembab
2516,2011-04-19,Summer,2011,Apr,17,0,Tue,1,Clear,0.56,0.5303,6000.0,39,372,411,Terlalu Lembab
2517,2011-04-19,Summer,2011,Apr,18,0,Tue,1,Misty,0.54,0.5152,6400.0,44,377,421,Terlalu Lembab
2518,2011-04-19,Summer,2011,Apr,19,0,Tue,1,Misty,0.5,0.4848,7200.0,28,248,276,Terlalu Lembab
2519,2011-04-19,Summer,2011,Apr,20,0,Tue,1,Misty,0.5,0.4848,7200.0,20,148,168,Terlalu Lembab
2520,2011-04-19,Summer,2011,Apr,21,0,Tue,1,Misty,0.5,0.4848,7200.0,8,114,122,Terlalu Lembab
2521,2011-04-19,Summer,2011,Apr,22,0,Tue,1,Clear,0.48,0.4697,7700.0,3,109,112,Terlalu Lembab
2522,2011-04-19,Summer,2011,Apr,23,0,Tue,1,Clear,0.46,0.4545,8800.0,11,41,52,Terlalu Lembab
2523,2011-04-20,Summer,2011,Apr,0,0,Wed,1,Clear,0.44,0.4394,8800.0,4,29,33,Terlalu Lembab
2524,2011-04-20,Summer,2011,Apr,1,0,Wed,1,Clear,0.42,0.4242,9400.0,2,5,7,Terlalu Lembab
2525,2011-04-20,Summer,2011,Apr,2,0,Wed,1,Clear,0.42,0.4242,9400.0,0,2,2,Terlalu Lembab
2526,2011-04-20,Summer,2011,Apr,3,0,Wed,1,Clear,0.42,0.4242,9400.0,0,2,2,Terlalu Lembab
2527,2011-04-20,Summer,2011,Apr,4,0,Wed,1,Clear,0.4,0.4091,10000.0,5,4,9,Terlalu Lembab
2528,2011-04-20,Summer,2011,Apr,5,0,Wed,1,Clear,0.4,0.4091,9400.0,1,14,15,Terlalu Lembab
2529,2011-04-20,Summer,2011,Apr,6,0,Wed,1,Clear,0.42,0.4242,9400.0,2,62,64,Terlalu Lembab
2530,2011-04-20,Summer,2011,Apr,7,0,Wed,1,Clear,0.44,0.4394,9400.0,26,211,237,Terlalu Lembab
2531,2011-04-20,Summer,2011,Apr,8,0,Wed,1,Clear,0.62,0.6061,6900.0,22,374,396,Terlalu Lembab
2532,2011-04-20,Summer,2011,Apr,9,0,Wed,1,Clear,0.66,0.6212,6100.0,27,170,197,Terlalu Lembab
2533,2011-04-20,Summer,2011,Apr,10,0,Wed,1,Clear,0.62,0.6061,6900.0,45,86,131,Terlalu Lembab
2534,2011-04-20,Summer,2011,Apr,11,0,Wed,1,Clear,0.62,0.6061,6900.0,31,87,118,Terlalu Lembab
2535,2011-04-20,Summer,2011,Apr,12,0,Wed,1,Clear,0.7,0.6515,4800.0,28,117,145,Terlalu Lembab
2536,2011-04-20,Summer,2011,Apr,13,0,Wed,1,Clear,0.7,0.6515,4800.0,42,135,177,Terlalu Lembab
2537,2011-04-20,Summer,2011,Apr,14,0,Wed,1,Clear,0.74,0.6515,4000.0,33,115,148,Terlalu Lembab
2538,2011-04-20,Summer,2011,Apr,15,0,Wed,1,Misty,0.76,0.6667,3500.0,32,113,145,Terlalu Lembab
2539,2011-04-20,Summer,2011,Apr,16,0,Wed,1,Misty,0.76,0.6667,3500.0,54,201,255,Terlalu Lembab
2540,2011-04-20,Summer,2011,Apr,17,0,Wed,1,Misty,0.74,0.6515,3700.0,34,398,432,Terlalu Lembab
2541,2011-04-20,Summer,2011,Apr,18,0,Wed,1,Clear,0.74,0.6515,3000.0,56,385,441,Terlalu Lembab
2542,2011-04-20,Summer,2011,Apr,19,0,Wed,1,Clear,0.7,0.6364,3200.0,74,309,383,Terlalu Lembab
2543,2011-04-20,Summer,2011,Apr,20,0,Wed,1,Clear,0.68,0.6212,3200.0,31,194,225,Terlalu Lembab
2544,2011-04-20,Summer,2011,Apr,21,0,Wed,1,Clear,0.66,0.6212,3600.0,38,134,172,Terlalu Lembab
2545,2011-04-20,Summer,2011,Apr,22,0,Wed,1,Clear,0.62,0.6212,4100.0,12,105,117,Terlalu Lembab
2546,2011-04-20,Summer,2011,Apr,23,0,Wed,1,Clear,0.6,0.6212,4000.0,14,79,93,Terlalu Lembab
2547,2011-04-21,Summer,2011,Apr,0,0,Thu,1,Clear,0.56,0.5303,4300.0,11,33,44,Terlalu Lembab
2548,2011-04-21,Summer,2011,Apr,1,0,Thu,1,Clear,0.52,0.5,4500.0,6,20,26,Terlalu Lembab
2549,2011-04-21,Summer,2011,Apr,2,0,Thu,1,Clear,0.5,0.4848,4200.0,3,10,13,Terlalu Lembab
2550,2011-04-21,Summer,2011,Apr,3,0,Thu,1,Misty,0.46,0.4545,5100.0,4,3,7,Terlalu Lembab
2551,2011-04-21,Summer,2011,Apr,4,0,Thu,1,Misty,0.44,0.4394,5400.0,2,4,6,Terlalu Lembab
2552,2011-04-21,Summer,2011,Apr,5,0,Thu,1,Misty,0.42,0.4242,5400.0,0,14,14,Terlalu Lembab
2553,2011-04-21,Summer,2011,Apr,6,0,Thu,1,Misty,0.4,0.4091,5799.999999999999,2,73,75,Terlalu Lembab
2554,2011-04-21,Summer,2011,Apr,7,0,Thu,1,Misty,0.42,0.4242,4700.0,15,183,198,Terlalu Lembab
2555,2011-04-21,Summer,2011,Apr,8,0,Thu,1,Misty,0.4,0.4091,5000.0,19,346,365,Terlalu Lembab
2556,2011-04-21,Summer,2011,Apr,9,0,Thu,1,Misty,0.42,0.4242,4700.0,18,178,196,Terlalu Lembab
2557,2011-04-21,Summer,2011,Apr,10,0,Thu,1,Clear,0.42,0.4242,4400.0,25,73,98,Terlalu Lembab
2558,2011-04-21,Summer,2011,Apr,11,0,Thu,1,Clear,0.44,0.4394,4100.0,34,99,133,Terlalu Lembab
2559,2011-04-21,Summer,2011,Apr,12,0,Thu,1,Clear,0.46,0.4545,3800.0,49,150,199,Terlalu Lembab
2560,2011-04-21,Summer,2011,Apr,13,0,Thu,1,Clear,0.48,0.4697,3300.0,55,122,177,Terlalu Lembab
2561,2011-04-21,Summer,2011,Apr,14,0,Thu,1,Clear,0.5,0.4848,3400.0,68,160,228,Terlalu Lembab
2562,2011-04-21,Summer,2011,Apr,15,0,Thu,1,Clear,0.52,0.5,2899.9999999999995,69,166,235,Terlalu Lembab
2563,2011-04-21,Summer,2011,Apr,16,0,Thu,1,Clear,0.52,0.5,2700.0,66,228,294,Terlalu Lembab
2564,2011-04-21,Summer,2011,Apr,17,0,Thu,1,Clear,0.5,0.4848,2899.9999999999995,79,402,481,Terlalu Lembab
2565,2011-04-21,Summer,2011,Apr,18,0,Thu,1,Clear,0.5,0.4848,2500.0,71,381,452,Terlalu Lembab
2566,2011-04-21,Summer,2011,Apr,19,0,Thu,1,Clear,0.46,0.4545,2800.0000000000005,52,272,324,Terlalu Lembab
2567,2011-04-21,Summer,2011,Apr,20,0,Thu,1,Clear,0.44,0.4394,3000.0,28,176,204,Terlalu Lembab
2568,2011-04-21,Summer,2011,Apr,21,0,Thu,1,Clear,0.42,0.4242,4700.0,25,159,184,Terlalu Lembab
2569,2011-04-21,Summer,2011,Apr,22,0,Thu,1,Clear,0.42,0.4242,3800.0,31,106,137,Terlalu Lembab
2570,2011-04-21,Summer,2011,Apr,23,0,Thu,1,Clear,0.4,0.4091,4300.0,13,86,99,Terlalu Lembab
2571,2011-04-22,Summer,2011,Apr,0,0,Fri,1,Clear,0.36,0.3485,6200.0,3,30,33,Terlalu Lembab
2572,2011-04-22,Summer,2011,Apr,1,0,Fri,1,Clear,0.36,0.3333,5300.0,2,22,24,Terlalu Lembab
2573,2011-04-22,Summer,2011,Apr,2,0,Fri,1,Clear,0.36,0.3333,5300.0,2,7,9,Terlalu Lembab
2574,2011-04-22,Summer,2011,Apr,3,0,Fri,1,Clear,0.36,0.3333,5300.0,0,2,2,Terlalu Lembab
2575,2011-04-22,Summer,2011,Apr,4,0,Fri,1,Clear,0.34,0.3182,5300.0,1,2,3,Terlalu Lembab
2576,2011-04-22,Summer,2011,Apr,5,0,Fri,1,Clear,0.34,0.3182,5300.0,0,16,16,Terlalu Lembab
2577,2011-04-22,Summer,2011,Apr,6,0,Fri,1,Clear,0.34,0.3182,5300.0,2,47,49,Terlalu Lembab
2578,2011-04-22,Summer,2011,Apr,7,0,Fri,1,Misty,0.34,0.3182,5300.0,5,175,180,Terlalu Lembab
2579,2011-04-22,Summer,2011,Apr,8,0,Fri,1,Misty,0.34,0.3182,5300.0,15,331,346,Terlalu Lembab
2580,2011-04-22,Summer,2011,Apr,9,0,Fri,1,Light_rainsnow,0.34,0.303,6100.0,17,178,195,Terlalu Lembab
2581,2011-04-22,Summer,2011,Apr,10,0,Fri,1,Misty,0.36,0.3485,6200.0,32,104,136,Terlalu Lembab
2582,2011-04-22,Summer,2011,Apr,11,0,Fri,1,Light_rainsnow,0.34,0.3333,6600.0,23,83,106,Terlalu Lembab
2583,2011-04-22,Summer,2011,Apr,12,0,Fri,1,Light_rainsnow,0.34,0.3333,7600.0,19,61,80,Terlalu Lembab
2584,2011-04-22,Summer,2011,Apr,13,0,Fri,1,Light_rainsnow,0.34,0.3333,8700.0,3,37,40,Terlalu Lembab
2585,2011-04-22,Summer,2011,Apr,14,0,Fri,1,Light_rainsnow,0.34,0.3182,8700.0,3,33,36,Terlalu Lembab
2586,2011-04-22,Summer,2011,Apr,15,0,Fri,1,Light_rainsnow,0.34,0.3333,8700.0,13,62,75,Terlalu Lembab
2587,2011-04-22,Summer,2011,Apr,16,0,Fri,1,Light_rainsnow,0.34,0.3333,8700.0,4,58,62,Terlalu Lembab
2588,2011-04-22,Summer,2011,Apr,17,0,Fri,1,Light_rainsnow,0.32,0.303,9300.0,6,63,69,Terlalu Lembab
2589,2011-04-22,Summer,2011,Apr,18,0,Fri,1,Light_rainsnow,0.32,0.303,9300.0,4,47,51,Terlalu Lembab
2590,2011-04-22,Summer,2011,Apr,19,0,Fri,1,Light_rainsnow,0.32,0.303,9300.0,7,48,55,Terlalu Lembab
2591,2011-04-22,Summer,2011,Apr,20,0,Fri,1,Light_rainsnow,0.32,0.303,8700.0,8,39,47,Terlalu Lembab
2592,2011-04-22,Summer,2011,Apr,21,0,Fri,1,Light_rainsnow,0.3,0.303,9300.0,5,23,28,Terlalu Lembab
2593,2011-04-22,Summer,2011,Apr,22,0,Fri,1,Light_rainsnow,0.3,0.303,10000.0,3,21,24,Terlalu Lembab
2594,2011-04-22,Summer,2011,Apr,23,0,Fri,1,Light_rainsnow,0.32,0.3333,9300.0,0,17,17,Terlalu Lembab
2595,2011-04-23,Summer,2011,Apr,0,0,Sat,0,Misty,0.32,0.3182,10000.0,0,18,18,Terlalu Lembab
2596,2011-04-23,Summer,2011,Apr,1,0,Sat,0,Misty,0.32,0.3182,10000.0,5,11,16,Terlalu Lembab
